Depth (m),Density (g/cc),DTCO (us/ft),DTSM (us/ft),Vp(0) (m/s),Vs(0) (m/s),v_iso_d,E_iso_d (Mpsi),Ev_d (Mpsi),Eh_d (Mpsi),vv_d,vh_d,Porosity,C11,C12,C13,C33,C44,Min Stress,Max Stress
3936.38,2.42,76.65,138.44,3976.75,2201.67,0.28,4.35,4.4,6.35,0.23,0.26,0.086622,7.936516262,2.898504222,2.489549664,5.545420726,1.69973696,8480.877657,10418.07008
3936.5,2.43,76.05,137.52,4007.77,2216.47,0.28,4.44,4.5,6.46,0.23,0.26,0.088549995,8.082364924,2.961361873,2.546697491,5.671871073,1.734784335,8481.685281,10418.93922
3936.63,2.45,74.31,134.17,4102,2271.78,0.28,4.69,4.76,6.74,0.23,0.26,0.089517994,8.41048955,3.07715408,2.651061517,5.978333255,1.833673542,8437.217842,10374.5333
3936.75,2.45,72.67,130.7,4194.21,2332.11,0.28,4.94,5.01,6.99,0.23,0.26,0.087588005,8.694470702,3.155873771,2.719849597,6.255237111,1.933937217,8368.017031,10305.394
3936.88,2.46,71.56,128.53,4259.54,2371.52,0.28,5.12,5.19,7.19,0.23,0.26,0.084935999,8.922540179,3.232200967,2.787381759,6.472672892,2.006373317,8334.702113,10272.1406
3937,2.47,70.68,127.37,4312.57,2393.08,0.28,5.24,5.33,7.32,0.23,0.27,0.082769995,9.123277237,3.335673233,2.883081839,6.661848738,2.051338665,8352.160126,10289.66013
3937.13,2.48,69.77,126.23,4368.61,2414.68,0.28,5.38,5.48,7.48,0.23,0.27,0.081330004,9.358897856,3.458596022,2.996669585,6.880387127,2.102065379,8374.659259,10312.22078
3937.25,2.5,68.92,124.85,4422.66,2441.3,0.28,5.54,5.64,7.65,0.24,0.27,0.081330004,9.584450291,3.557041612,3.085934691,7.091434472,2.160770725,8371.913279,10309.53631
3937.38,2.5,68.33,124.1,4460.39,2456.01,0.28,5.62,5.74,7.74,0.24,0.27,0.081689997,9.725422212,3.633643583,3.157101786,7.227364115,2.191272932,8385.558576,10323.24312
3937.5,2.49,68.01,124.77,4481.87,2442.93,0.29,5.55,5.68,7.66,0.24,0.27,0.081929998,9.736445605,3.727416366,3.252277072,7.253439423,2.154994534,8478.788934,10416.535
3937.63,2.45,67.94,125.98,4486.01,2419.43,0.29,5.39,5.53,7.45,0.25,0.28,0.081687994,9.597042413,3.763490162,3.296346849,7.152968664,2.080612711,8579.332339,10517.13992
3937.75,2.45,68.21,125.33,4468.79,2431.94,0.29,5.42,5.55,7.49,0.24,0.27,0.080719995,9.538431125,3.664031457,3.198283291,7.095266235,2.101339672,8498.529193,10436.39829
3937.88,2.46,68.52,123.19,4448.05,2474.21,0.28,5.58,5.68,7.66,0.23,0.27,0.081023998,9.519201933,3.468141811,2.999918001,7.064030424,2.185678995,8288.821236,10226.75185
3938,2.48,68.65,121.3,4439.72,2512.78,0.26,5.74,5.82,7.84,0.22,0.26,0.082720003,9.554468732,3.326659967,2.853412292,7.083343313,2.269006503,8113.283232,10051.27536
3938.13,2.49,68.71,120.67,4436.3,2525.8,0.26,5.8,5.88,7.92,0.22,0.26,0.085460005,9.582086408,3.282216513,2.806278588,7.100991841,2.30183482,8052.053052,9990.106694
3938.25,2.48,68.7,120.84,4436.88,2522.25,0.26,5.78,5.86,7.89,0.22,0.26,0.088794003,9.572383391,3.292890119,2.817779608,7.094280361,2.292609365,8068.367974,10006.48313
3938.38,2.5,68.43,120.91,4453.91,2520.88,0.26,5.83,5.91,7.95,0.22,0.26,0.09217,9.685097679,3.372669582,2.893201364,7.192017997,2.303938374,8109.59124,10047.76791
3938.5,2.52,68.01,120.66,4481.47,2526.2,0.27,5.91,6,8.05,0.22,0.26,0.096505995,9.852505542,3.470108926,2.983724565,7.339569213,2.332192801,8144.032373,10082.27056
3938.63,2.53,67.92,120.77,4487.78,2523.9,0.27,5.93,6.03,8.08,0.23,0.26,0.100481997,9.908413131,3.511654468,3.023127147,7.38654064,2.336264466,8166.423464,10104.72317
3938.75,2.51,68.25,121.6,4466.13,2506.55,0.27,5.82,5.91,7.95,0.23,0.26,0.104577999,9.77907007,3.483378555,3.001224886,7.272048442,2.290579802,8194.311261,10132.67248
3938.88,2.48,68.52,122.39,4448.11,2490.37,0.27,5.67,5.76,7.77,0.23,0.26,0.107950001,9.577412594,3.432129749,2.959973203,7.107276494,2.227807624,8224.873892,10163.29663
3939,2.45,68.57,122.65,4445.29,2485.13,0.27,5.58,5.68,7.65,0.23,0.26,0.108430004,9.456335558,3.401418754,2.935415487,7.015132117,2.192470307,8240.993325,10179.47758
3939.13,2.43,68.96,123.16,4419.87,2474.89,0.27,5.49,5.58,7.55,0.23,0.26,0.104094,9.311105281,3.333911148,2.874203736,6.886938408,2.15932972,8232.404497,10170.95026
3939.25,2.43,69.63,124.15,4377.53,2455.16,0.27,5.4,5.48,7.46,0.23,0.26,0.096865997,9.179411392,3.270610568,2.816101861,6.755633286,2.125037708,8228.729271,10167.33655
3939.38,2.44,70.08,124.65,4349.13,2445.34,0.27,5.37,5.45,7.43,0.23,0.26,0.087709999,9.125256114,3.228591881,2.775665061,6.692946319,2.115879191,8211.780071,10150.44887
3939.5,2.45,70.34,123.94,4333.44,2459.25,0.26,5.43,5.5,7.51,0.22,0.26,0.08,9.128848047,3.149826014,2.694987945,6.682887207,2.152311902,8119.85942,10058.58974
3939.63,2.46,70.46,122.89,4326.06,2480.32,0.26,5.52,5.58,7.62,0.21,0.25,0.079520001,9.150490662,3.068034046,2.610243797,6.692726976,2.200057305,8013.381728,9952.173558
3939.75,2.46,70.45,122.47,4326.77,2488.74,0.25,5.54,5.59,7.63,0.21,0.25,0.083856001,9.137852574,3.035533942,2.577789962,6.684061036,2.211427707,7978.608709,9917.462055
3939.88,2.45,70.34,122.72,4333.1,2483.71,0.26,5.51,5.57,7.6,0.21,0.25,0.088917999,9.131497492,3.064251215,2.607596416,6.684546938,2.196233984,8014.544316,9953.459179
3940,2.44,70.05,123.2,4351.17,2474.12,0.26,5.47,5.54,7.54,0.22,0.26,0.092533998,9.142808616,3.138803168,2.683365958,6.707470091,2.168635048,8095.033799,10034.01018
3940.13,2.43,69.58,123.16,4380.88,2474.8,0.27,5.47,5.55,7.54,0.22,0.26,0.092894001,9.204904269,3.218183553,2.761401793,6.777093836,2.162727369,8154.924235,10093.96213
3940.25,2.44,69.39,122.99,4392.76,2478.22,0.27,5.51,5.59,7.58,0.22,0.26,0.088549995,9.264631933,3.251228273,2.791973157,6.830701388,2.174045682,8165.474123,10104.57353
3940.38,2.46,69.72,122.78,4371.85,2482.48,0.26,5.55,5.62,7.63,0.22,0.26,0.078429999,9.267379393,3.194580471,2.733622251,6.815750949,2.197634882,8104.002526,10043.16345
3940.5,2.52,70.34,122.19,4333.36,2494.57,0.25,5.71,5.76,7.85,0.21,0.25,0.074819999,9.392812924,3.11315393,2.642596457,6.876057756,2.278662688,7969.30506,9908.527501
3940.63,2.59,70.53,121.62,4321.37,2506.15,0.25,5.89,5.94,8.1,0.21,0.25,0.073856001,9.610273541,3.115643247,2.63238852,7.02499979,2.362753096,7892.224271,9831.508228
3940.75,2.62,70.24,121.96,4339.5,2499.18,0.25,5.95,6,8.18,0.21,0.25,0.074214001,9.774191642,3.235800709,2.746157788,7.160578878,2.374988703,7963.302806,9902.648278
3940.88,2.61,70.14,123.93,4345.57,2459.51,0.26,5.78,5.86,7.99,0.22,0.26,0.07711,9.73457363,3.38412678,2.899859769,7.136789622,2.286148337,8147.32981,10086.7368
3941,2.57,70.9,127.72,4299.11,2386.54,0.28,5.43,5.52,7.6,0.23,0.27,0.081925993,9.467586702,3.457348314,2.987132594,6.901852206,2.126898761,8360.859806,10300.32831
3941.13,2.55,72.62,132.89,4197.31,2293.56,0.29,5,5.09,7.13,0.24,0.27,0.082770004,9.037677299,3.420408585,2.967456662,6.504745215,1.942266929,8549.60121,10489.13123
3941.25,2.53,75.13,138.87,4056.84,2194.87,0.29,4.57,4.66,6.67,0.24,0.27,0.083494005,8.553659587,3.300662841,2.863199731,6.04322883,1.768930631,8691.554543,10631.14608
3941.38,2.52,78.72,145.74,3871.97,2091.42,0.29,4.15,4.22,6.21,0.24,0.27,0.084458008,7.976329614,3.075355001,2.653825803,5.489765054,1.601675447,8769.385155,10709.03821
3941.5,2.5,82.74,152.82,3683.71,1994.47,0.29,3.73,3.78,5.75,0.24,0.26,0.082530003,7.357998759,2.808638823,2.40402795,4.919691542,1.442193593,8811.884932,10751.5995
3941.63,2.44,85.31,158.1,3572.9,1927.88,0.29,3.41,3.46,5.37,0.24,0.26,0.078674002,6.894308153,2.643120315,2.252337255,4.526296732,1.317841606,8884.329091,10824.10517
3941.75,2.38,87.13,161.69,3498.29,1885.05,0.3,3.18,3.23,5.08,0.24,0.26,0.075177999,6.524954598,2.503447611,2.125397631,4.229161438,1.227970775,8924.461407,10864.29901
3941.88,2.34,89.29,164.6,3413.56,1851.81,0.29,3.01,3.05,4.87,0.23,0.26,0.072286,6.204311098,2.340421253,1.973453421,3.960857151,1.165640555,8889.9483,10829.84741
3942,2.34,90.54,166.64,3366.42,1829.04,0.29,2.94,2.97,4.79,0.23,0.26,0.071563997,6.089502072,2.286216892,1.921028904,3.853847064,1.137642749,8892.095293,10832.05592
3942.13,2.38,90.12,166.19,3382.09,1834.01,0.29,3,3.04,4.88,0.23,0.26,0.075900002,6.22254487,2.347105559,1.975264949,3.949554399,1.161394631,8905.696715,10845.71886
3942.25,2.42,89.25,162.65,3415.15,1873.91,0.28,3.16,3.2,5.09,0.23,0.26,0.081683998,6.407006518,2.356580608,1.980951726,4.091442306,1.231841644,8777.425075,10717.50874
3942.38,2.42,88.28,157.93,3452.71,1930,0.27,3.33,3.35,5.27,0.22,0.25,0.087468004,6.509789523,2.294190222,1.921286268,4.185405394,1.307764274,8575.242055,10515.38723
3942.5,2.4,87.02,154.25,3502.48,1976,0.27,3.44,3.45,5.38,0.22,0.25,0.092771997,6.576960145,2.267610361,1.897777907,4.265996702,1.357824448,8461.225167,10401.43186
3942.63,2.38,85.42,151.53,3568.22,2011.53,0.27,3.54,3.55,5.47,0.22,0.25,0.096630001,6.693046559,2.315749102,1.945269994,4.390683372,1.395346081,8446.85403,10387.12224
3942.75,2.38,83.42,148.54,3653.96,2051.92,0.27,3.69,3.71,5.64,0.22,0.25,0.097589998,6.928100854,2.425465171,2.048671645,4.610037434,1.453783312,8457.991468,10398.32119
3942.88,2.4,81.03,145.5,3761.36,2094.85,0.28,3.9,3.93,5.87,0.22,0.26,0.096630001,7.280945202,2.608352906,2.219734378,4.928123565,1.52861398,8506.840686,10447.23193
3943,2.43,79.08,143.98,3854.55,2117,0.28,4.06,4.11,6.06,0.23,0.26,0.093858004,7.636236126,2.834520724,2.432115566,5.242164449,1.581265531,8616.159241,10556.612
3943.13,2.47,78.54,142.88,3880.72,2133.2,0.28,4.18,4.23,6.21,0.23,0.26,0.091686001,7.818248697,2.898061299,2.488125917,5.387898457,1.628007243,8599.075325,10539.5896
3943.25,2.48,79.23,140.66,3846.81,2166.9,0.27,4.29,4.32,6.34,0.22,0.25,0.091683998,7.774058694,2.711539434,2.304196945,5.330641986,1.691438212,8361.228221,10301.80401
3943.38,2.48,80.46,138.57,3788.01,2199.63,0.25,4.34,4.34,6.41,0.2,0.24,0.094580002,7.599302444,2.434541972,2.034668944,5.164749452,1.741517399,8052.774984,9993.412287
3943.5,2.46,81.33,138.37,3747.75,2202.72,0.24,4.28,4.27,6.33,0.2,0.23,0.099396,7.415637046,2.288750042,1.896657413,5.008696569,1.730226263,7929.865982,9870.564801
3943.63,2.42,81.2,139.85,3753.92,2179.47,0.25,4.16,4.16,6.18,0.2,0.24,0.103852005,7.333119368,2.349088335,1.96123167,4.957712801,1.671141533,8066.496484,10007.25682
3943.75,2.4,80.58,141.77,3782.44,2149.91,0.26,4.05,4.07,6.04,0.21,0.25,0.104815998,7.326688758,2.49240559,2.105170604,4.97522604,1.607352412,8288.737642,10229.55949
3943.88,2.38,79.85,143.37,3816.96,2126,0.28,3.98,4.02,5.95,0.23,0.26,0.102167997,7.375501215,2.644989931,2.255413523,5.034757887,1.561951363,8489.222609,10430.10598
3944,2.38,78.92,144.34,3861.94,2111.61,0.29,3.96,4.02,5.92,0.23,0.26,0.098800001,7.490306015,2.809641649,2.414859262,5.147629543,1.538944835,8660.006406,10600.95129
3944.13,2.4,78.75,144.29,3870.51,2112.35,0.29,4,4.06,5.97,0.24,0.26,0.095151997,7.574053044,2.853740944,2.45491942,5.211771297,1.552320547,8675.702522,10616.70892
3944.25,2.41,79.61,143.53,3828.8,2123.59,0.28,4.04,4.08,6.03,0.23,0.26,0.092788,7.510725539,2.72215406,2.325765497,5.136214524,1.58000359,8529.117382,10470.1853
3944.38,2.41,80.45,143.52,3788.62,2123.71,0.27,4.01,4.04,6,0.22,0.25,0.092596006,7.386581877,2.605549431,2.214136485,5.020645637,1.577574808,8434.167781,10375.29721
3944.5,2.39,80.7,144.91,3777.08,2103.38,0.28,3.91,3.95,5.88,0.23,0.26,0.094138002,7.293642709,2.614501354,2.226366646,4.948708266,1.534679536,8506.046348,10447.23729
3944.63,2.35,80.82,145.38,3771.38,2096.62,0.28,3.82,3.85,5.74,0.23,0.26,0.095649996,7.138030108,2.569115295,2.188618583,4.838883414,1.495495184,8525.745534,10466.99799
3944.75,2.34,80.03,144.09,3808.74,2115.38,0.28,3.88,3.92,5.81,0.23,0.26,0.095889997,7.226346275,2.609135981,2.226521291,4.926808769,1.519780866,8522.962281,10464.27626
3944.88,2.37,77.19,142.06,3948.84,2145.53,0.29,4.09,4.16,6.05,0.24,0.27,0.095338001,7.710217727,2.939804887,2.538904657,5.366049086,1.584113284,8694.354827,10635.73032
3945,2.42,73.54,140.01,4144.9,2177.04,0.31,4.35,4.47,6.35,0.26,0.28,0.094694004,8.430668001,3.468694648,3.040324987,6.026770393,1.662608776,8947.23959,10888.6766
3945.13,2.46,71.34,137.64,4272.53,2214.45,0.32,4.6,4.75,6.65,0.26,0.29,0.094642,8.958871346,3.793953131,3.346345486,6.509562956,1.748692191,9024.902708,10966.40123
3945.25,2.47,70.55,133.7,4320.56,2279.68,0.31,4.86,5,6.92,0.26,0.28,0.09585,9.14076367,3.741960339,3.289678425,6.681133582,1.86002068,8850.33971,10791.89975
3945.38,2.43,70.54,128.46,4320.65,2372.65,0.28,5.11,5.2,7.16,0.24,0.27,0.099018002,9.02246248,3.383844526,2.937252748,6.594734835,1.988683923,8471.685995,10413.30755
3945.5,2.42,70.89,124.64,4299.51,2445.38,0.26,5.31,5.36,7.36,0.22,0.26,0.103242006,8.920786504,3.057816418,2.612197748,6.503562386,2.103810465,8119.237923,10060.92099
3945.63,2.42,71.14,122.6,4284.74,2486.14,0.25,5.41,5.44,7.46,0.21,0.25,0.106374006,8.853786412,2.864650226,2.418765312,6.442963073,2.169143446,7907.840823,9849.58541
3945.75,2.41,71.14,121.46,4284.22,2509.53,0.24,5.46,5.49,7.52,0.2,0.24,0.107727995,8.833911342,2.775833796,2.3289862,6.428086439,2.20558471,7802.457439,9744.263541
3945.88,2.42,70.89,121.11,4299.62,2516.71,0.24,5.52,5.55,7.58,0.2,0.24,0.108079996,8.910073452,2.806760134,2.35641115,6.495836862,2.225577016,7806.277961,9748.14558
3946,2.42,70.41,121.08,4328.74,2517.34,0.24,5.53,5.57,7.59,0.21,0.25,0.106255999,8.984194062,2.888759248,2.43649032,6.57323343,2.223011556,7870.333913,9812.263046
3946.13,2.45,70.03,120.49,4352.19,2529.57,0.24,5.65,5.7,7.74,0.21,0.25,0.103352003,9.160948039,2.951545764,2.490793049,6.721602067,2.270648297,7869.751832,9811.742481
3946.25,2.45,70.21,120.54,4341.43,2528.59,0.24,5.64,5.68,7.73,0.2,0.25,0.101155996,9.127567406,2.921652966,2.461964475,6.68842296,2.268886977,7850.062277,9792.114442
3946.38,2.43,71.07,122.82,4288.72,2481.69,0.25,5.43,5.47,7.5,0.21,0.25,0.099779997,8.920868322,2.91013974,2.461464086,6.494977706,2.174782852,7938.121581,9880.235262
3946.5,2.43,72.03,126.15,4231.46,2416.25,0.26,5.19,5.23,7.24,0.22,0.25,0.097659998,8.743020552,2.960821314,2.521771384,6.320097607,2.06075273,8099.934483,10042.10968
3946.63,2.43,72.94,128.25,4178.65,2376.65,0.26,5.02,5.06,7.07,0.22,0.25,0.100428,8.566258671,2.930356988,2.498941676,6.150657192,1.98966081,8158.919175,10101.15589
3946.75,2.45,74.02,129.68,4117.68,2350.4,0.26,4.94,4.98,7,0.22,0.25,0.103532,8.453810836,2.860417885,2.432252317,6.021672926,1.961991495,8140.041138,10082.33937
3946.88,2.46,74.87,132.04,4071.17,2308.41,0.26,4.81,4.85,6.87,0.22,0.25,0.106199999,8.359681781,2.878190169,2.453190462,5.917666082,1.902553989,8226.113195,10168.47294
3947,2.46,75.08,135.09,4059.5,2256.2,0.28,4.64,4.7,6.69,0.23,0.26,0.108044004,8.321616857,3.015790851,2.592062401,5.881417319,1.816733911,8437.476527,10379.89779
3947.13,2.45,74.84,136.4,4072.71,2234.6,0.28,4.56,4.64,6.6,0.24,0.27,0.109060001,8.333693068,3.115849108,2.69167757,5.900501076,1.776312542,8562.448098,10504.93087
3947.25,2.45,73.82,134.03,4129,2274.04,0.28,4.72,4.79,6.77,0.23,0.27,0.107196007,8.504964585,3.155451285,2.725858905,6.06718227,1.840325376,8507.061304,10449.6056
3947.38,2.46,71.7,128.37,4250.86,2374.45,0.27,5.12,5.19,7.19,0.23,0.26,0.104516001,8.895890875,3.195549578,2.751519172,6.446333223,2.011334214,8326.242417,10268.84822
3947.5,2.46,69.42,123.48,4390.9,2468.44,0.27,5.53,5.61,7.61,0.23,0.26,0.101940002,9.346104259,3.310458704,2.847690949,6.889250595,2.177253494,8217.726097,10160.39342
3947.63,2.46,67.75,120.88,4498.91,2521.44,0.27,5.76,5.86,7.85,0.23,0.26,0.099948006,9.665698191,3.45737097,2.98172992,7.214743989,2.266220976,8217.421949,10160.15079
3947.75,2.45,66.3,119.24,4597.21,2556.29,0.28,5.93,6.05,8.02,0.23,0.27,0.098579998,9.962327501,3.642091202,3.155361747,7.518143416,2.324569141,8269.459266,10212.24962
3947.88,2.46,65.02,118.1,4688.05,2580.97,0.28,6.09,6.24,8.18,0.24,0.27,0.098100004,10.28424845,3.859402469,3.3608857,7.837314017,2.375466276,8343.407825,10286.25969
3948,2.48,64.28,117.69,4741.9,2589.92,0.29,6.21,6.38,8.32,0.24,0.28,0.074064002,10.55210119,4.039612176,3.53106159,8.08691529,2.412400689,8406.675598,10349.58898
3948.13,2.52,64.04,117.57,4759.23,2592.4,0.29,6.33,6.51,8.47,0.24,0.28,0.056704001,10.78154724,4.154748178,3.636150079,8.27756828,2.456016907,8428.235571,10371.21047
3948.25,2.54,64.34,117.51,4737.37,2593.8,0.29,6.38,6.55,8.54,0.24,0.28,0.053800001,10.804654,4.112054068,3.590595844,8.276568608,2.481133671,8384.51288,10327.5493
3948.38,2.55,65.07,117.87,4684.42,2585.93,0.28,6.34,6.49,8.51,0.24,0.27,0.050679998,10.66094562,3.974346821,3.456797122,8.12126566,2.474824015,8318.77074,10261.86867
3948.5,2.55,65.64,118.42,4643.75,2573.92,0.28,6.26,6.4,8.43,0.23,0.27,0.047791996,10.51395468,3.877745161,3.365641246,7.974599541,2.44996038,8289.960511,10233.11996
3948.63,2.54,65.6,117.85,4646.09,2586.4,0.28,6.3,6.43,8.46,0.23,0.27,0.045995998,10.49711519,3.829723674,3.317319053,7.963824246,2.467958228,8245.860165,10189.08113
3948.75,2.53,64.83,116.52,4701.3,2615.76,0.28,6.41,6.55,8.56,0.23,0.27,0.057876,10.62633586,3.885517654,3.367607746,8.109336162,2.510415294,8235.845802,10179.12828
3948.88,2.52,63.64,115.96,4789.78,2628.59,0.28,6.48,6.65,8.62,0.24,0.28,0.078238001,10.87329975,4.118983323,3.594265537,8.374172958,2.522065895,8348.564933,10291.90893
3949,2.51,62.77,115.16,4855.82,2646.81,0.29,6.57,6.76,8.7,0.24,0.28,0.084110003,11.0614745,4.26287754,3.732002475,8.575914623,2.548003679,8396.969197,10340.37471
3949.13,2.51,62.46,113.77,4879.89,2679.11,0.28,6.72,6.9,8.85,0.24,0.28,0.092309999,11.16261007,4.230792472,3.692795905,8.67497755,2.614735703,8320.641821,10264.10885
3949.25,2.53,62.81,112.89,4852.38,2699.89,0.28,6.81,6.98,8.97,0.23,0.27,0.095565996,11.12890341,4.078699616,3.5371406,8.625233796,2.670254736,8195.048823,10138.57737
3949.38,2.54,64.16,113.07,4750.33,2695.67,0.26,6.75,6.88,8.92,0.22,0.26,0.094742002,10.82794632,3.760534346,3.225915444,8.305558554,2.67457042,8020.236533,9963.826592
3949.5,2.51,65.76,113.79,4634.93,2678.53,0.25,6.54,6.62,8.69,0.21,0.25,0.090451994,10.34005048,3.40215464,2.884944838,7.835247572,2.616729458,7857.394599,9801.046174
3949.63,2.47,66.69,114.65,4570.34,2658.58,0.24,6.32,6.39,8.43,0.21,0.25,0.083059998,9.967968317,3.212319484,2.711538778,7.500187929,2.537902812,7803.785751,9747.498842
3949.75,2.44,67.44,116.65,4519.47,2612.95,0.25,6.04,6.11,8.13,0.21,0.25,0.074763999,9.676102653,3.174726258,2.690730885,7.239339243,2.419841087,7885.994426,9829.769033
3949.88,2.43,68.36,120.03,4458.93,2539.39,0.26,5.73,5.81,7.8,0.22,0.26,0.071171999,9.441189842,3.232549399,2.763876283,7.01495815,2.275225115,8066.407641,10010.24376
3950,2.45,68.9,122.63,4423.76,2485.62,0.27,5.57,5.66,7.65,0.23,0.26,0.071391997,9.396132355,3.334541334,2.870159732,6.952991773,2.195129408,8218.426497,10162.32413
3950.13,2.48,69.83,123.96,4365.14,2458.86,0.27,5.51,5.59,7.61,0.22,0.26,0.074298,9.325356158,3.284355412,2.821662555,6.85288252,2.174426087,8210.235997,10154.19515
3950.25,2.48,71.6,124.86,4257.03,2441.2,0.26,5.39,5.44,7.5,0.21,0.25,0.078530002,9.009103686,3.015801671,2.563515074,6.533422058,2.148495784,8054.027782,9998.048451
3950.38,2.47,72.64,126.11,4196.29,2416.91,0.25,5.25,5.29,7.35,0.21,0.25,0.083593998,8.785969786,2.901636883,2.458387166,6.322753684,2.097482367,8025.589962,9969.672147
3950.5,2.47,72.75,127.92,4189.49,2382.79,0.26,5.12,5.17,7.2,0.22,0.25,0.088730001,8.733316296,2.988123958,2.548666752,6.279378447,2.031266683,8163.621522,10107.76522
3950.63,2.47,73.18,130.02,4165.12,2344.24,0.27,4.99,5.05,7.07,0.22,0.26,0.095573997,8.669772155,3.049350947,2.612890547,6.21407312,1.968461931,8281.779532,10225.98475
3950.75,2.48,73.93,132.11,4123.04,2307.12,0.27,4.88,4.93,6.96,0.23,0.26,0.103392,8.587446005,3.06351036,2.629549539,6.121201198,1.916658339,8355.534756,10299.80149
3950.88,2.51,74.04,134.17,4116.78,2271.78,0.28,4.82,4.89,6.91,0.23,0.26,0.10908,8.668621441,3.200251635,2.761787672,6.173947798,1.880102101,8499.127308,10443.45556
3951,2.5,73.61,136.2,4140.55,2237.85,0.29,4.71,4.8,6.79,0.24,0.27,0.115215998,8.713695583,3.376473824,2.936158968,6.225543292,1.818546709,8695.649204,10640.03897
3951.13,2.48,73.66,138.29,4137.7,2204.1,0.3,4.55,4.66,6.61,0.25,0.28,0.119119997,8.624974268,3.447707356,3.010525591,6.159849481,1.747892109,8834.044676,10778.49596
3951.25,2.45,74.43,140.34,4095.13,2171.95,0.3,4.38,4.49,6.41,0.25,0.28,0.122095995,8.410610314,3.389040594,2.95936007,5.972937341,1.680157872,8888.659279,10833.17207
3951.38,2.44,75.24,141.02,4050.79,2161.44,0.3,4.3,4.39,6.31,0.25,0.27,0.125209999,8.214838441,3.265473464,2.843419338,5.799071172,1.651060363,8847.442033,10792.01634
3951.5,2.43,76.15,140.09,4002.62,2175.76,0.29,4.31,4.38,6.32,0.24,0.27,0.129289999,8.060766892,3.074140987,2.65881265,5.652669428,1.670264515,8686.517386,10631.15321
3951.63,2.44,77.24,138.34,3945.94,2203.28,0.27,4.37,4.42,6.4,0.23,0.26,0.133313999,7.916395403,2.829423894,2.420240966,5.507266363,1.71702145,8437.206602,10381.90394
3951.75,2.44,77.43,136.4,3936.48,2234.62,0.26,4.46,4.49,6.5,0.22,0.25,0.136834002,7.895609576,2.703228995,2.295404107,5.485381539,1.767654642,8267.81294,10212.5718
3951.88,2.44,75.8,133.63,4021.15,2281.01,0.26,4.65,4.69,6.69,0.22,0.25,0.138406,8.141390712,2.797301301,2.381133155,5.723892647,1.841807573,8248.207854,10193.02823
3952,2.44,73.53,129.61,4145.4,2351.65,0.26,4.95,4.99,7,0.22,0.25,0.137502003,8.512361884,2.930770424,2.501057588,6.085570548,1.958455137,8207.940225,10152.82211
3952.13,2.45,70.73,125.21,4309.55,2434.27,0.27,5.34,5.41,7.41,0.22,0.26,0.134510002,9.054788551,3.162725556,2.711610154,6.609387773,2.108802431,8202.422886,10147.36629
3952.25,2.49,67.35,121.54,4525.92,2507.82,0.28,5.81,5.93,7.92,0.23,0.27,0.129854002,9.883258994,3.640623727,3.157096355,7.399703975,2.271914959,8335.046488,10280.05141
3952.38,2.55,64.91,119.63,4695.86,2547.87,0.29,6.2,6.37,8.36,0.25,0.28,0.124388008,10.6833297,4.149587492,3.635385941,8.148156969,2.398753685,8492.912198,10437.97864
3952.5,2.58,63.96,118.58,4765.27,2570.37,0.29,6.39,6.58,8.58,0.25,0.28,0.121040001,11.04233544,4.351857705,3.823351282,8.483054216,2.468140911,8529.891101,10475.01905
3952.63,2.58,64.16,117.96,4750.58,2583.85,0.29,6.43,6.61,8.62,0.24,0.28,0.120671997,10.99100093,4.249389221,3.720952503,8.43084638,2.494096522,8454.58364,10399.77311
